 CLAVE_CASILLA,CLAVE_ACTA,ID_ESTADO,ESTADO,ID_MUNICIPIO,MUNICIPIO,ID_DISTRITO_LOCAL,DISTRITO_LOCAL,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PANAL,PES,RSP,FXM,C_PRI_PRD,C_PVEM_PT_MORENA_PANAL,C_PVEM_PT_MORENA,C_PVEM_PT_PANAL,C_PVEM_MORENA_PANAL,C_PT_MORENA_PANAL,C_PVEM_PT,C_PVEM_MORENA,C_PVEM_PANAL,C_PT_MORENA,C_PT_PANAL,C_MORENA_PANAL,NO_REGISTRADOS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,SHA,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO
190040C0100,190040C01002,19,NUEVO LEON,5,Anahuac,21,DISTRITO 21,40,1,C,0,1,2,,,,,78,163,3,4,2,97,46,1,3,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,7,,409,698,12, Por MAC,1,D,,,9/6/2021 10:17,,,,-
190041B0100,190041B01002,19,NUEVO LEON,5,Anahuac,21,DISTRITO 21,41,1,B,0,1,2,,,,,36,147,0,2,2,72,25,2,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,5,,296,415,12, Por MAC,1,D,,,9/6/2021 10:19,,,,-
190041C0100,190041C01002,19,NUEVO LEON,5,Anahuac,21,DISTRITO 21,41,1,C,0,1,2,,,,,34,113,0,7,6,57,25,0,4,0,2,0,2,0,0,1,0,1,0,0,0,0,0,0,4,,256,415,12, Por MAC,1,D,,,9/6/2021 10:22,,,,-
190042B0100,190042B01002,19,NUEVO LEON,5,Anahuac,21,DISTRITO 21,42,1,B,0,1,2,,,,,54,166,1,3,1,70,31,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,,338,589,12, Por MAC,1,D,,,9/6/2021 10:25,,,,-
190042C0100,190042C01002,19,NUEVO LEON,5,Anahuac,21,DISTRITO 21,42,1,C,0,1,2,,,,,67,168,4,0,1,86,33,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,,370,588,12, Por MAC,1,D,,,9/6/2021 10:27,,,,-
190042C0200,190042C02002,19,NUEVO LEON,5,Anahuac,21,DISTRITO 21,42,2,C,0,1,2,,,,,73,175,0,4,5,82,36,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,,385,588,12, Por MAC,1,D,,,9/6/2021 10:29,,,,-
190042C0300,190042C03002,19,NUEVO LEON,5,Anahuac,21,DISTRITO 21,42,3,C,0,1,2,,,,,52,152,2,2,4,83,42,6,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,,352,588,12, Por MAC,1,D,,,9/6/2021 10:31,,,,-
190043B0100,190043B01002,19,NUEVO LEON,5,Anahuac,21,DISTRITO 21,43,1,B,0,2,2,,,,,75,31,1,5,4,93,42,2,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,,268,651,12, Por MAC,1,D,,,9/6/2021 10:33,,,,-
190043C0100,190043C01002,19,NUEVO LEON,5,Anahuac,21,DISTRITO 21,43,1,C,0,2,2,,,,,53,149,1,5,8,84,40,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,351,650,12, Por MAC,1,D,,,9/6/2021 10:34,,,,-
190044B0100,190044B01002,19,NUEVO LEON,5,Anahuac,21,DISTRITO 21,44,1,B,0,1,2,,,,,34,144,0,2,5,50,22,0,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,,270,439,12, Por MAC,1,D,,,9/6/2021 10:35,,,,-
190044C0100,190044C01002,19,NUEVO LEON,5,Anahuac,21,DISTRITO 21,44,1,C,0,1,2,,,,,27,120,1,1,0,59,37,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,252,439,12, Por MAC,1,D,,,9/6/2021 10:39,,,,-
190045B0100,190045B01002,19,NUEVO LEON,5,Anahuac,21,DISTRITO 21,45,1,B,0,1,2,,,,,50,81,1,4,2,61,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,243,395,12, Por MAC,1,D,,,9/6/2021 10:40,,,,-
190045C0100,190045C01002,19,NUEVO LEON,5,Anahuac,21,DISTRITO 21,45,1,C,0,1,2,,,,,28,100,0,5,1,57,31,1,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,9,,237,395,12, Por MAC,1,D,,,9/6/2021 10:41,,,,-
190046B0100,190046B01002,19,NUEVO LEON,5,Anahuac,21,DISTRITO 21,46,1,B,0,2,2,,,,,50,138,0,0,0,64,34,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,290,456,12, Por MAC,1,D,,,9/6/2021 10:43,,,,-
190046C0100,190046C01002,19,NUEVO LEON,5,Anahuac,21,DISTRITO 21,46,1,C,0,2,2,,,,,40,87,0,2,3,56,41,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,,240,393,12, Por MAC,1,D,,,9/6/2021 10:44,,,,-
190047B0100,190047B01002,19,NUEVO LEON,5,Anahuac,21,DISTRITO 21,47,1,B,0,1,2,,,,,39,101,1,3,5,49,32,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,,243,392,12, Por MAC,1,D,,,9/6/2021 10:45,,,,-
190047C0100,190047C01002,19,NUEVO LEON,5,Anahuac,21,DISTRITO 21,47,1,C,0,1,2,,,,,36,93,0,7,1,45,37,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,,229,392,12, Por MAC,1,D,,,9/6/2021 10:46,,,,-
190048B0100,190048B01002,19,NUEVO LEON,5,Anahuac,21,DISTRITO 21,48,1,B,0,2,2,,,,,39,199,1,3,4,84,36,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,,388,670,12, Por MAC,1,D,,,9/6/2021 10:47,,,,-
190048C0100,190048C01002,19,NUEVO LEON,5,Anahuac,21,DISTRITO 21,48,1,C,0,2,2,,,,,52,131,3,4,1,68,54,3,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,,337,546,12, Por MAC,1,D,,,9/6/2021 10:48,,,,-
190048C0200,190048C02002,19,NUEVO LEON,5,Anahuac,21,DISTRITO 21,48,2,C,0,2,2,,,,,46,119,1,9,1,61,42,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,,291,545,12, Por MAC,1,D,,,9/6/2021 10:49,,,,-
190049B0100,190049B01002,19,NUEVO LEON,5,Anahuac,21,DISTRITO 21,49,1,B,0,1,2,,,,,44,220,2,1,3,84,53,2,6,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,17,,437,735,12, Por MAC,1,D,,,9/6/2021 10:51,,,,-
190049C0100,190049C01002,19,NUEVO LEON,5,Anahuac,21,DISTRITO 21,49,1,C,0,1,2,,,,,41,240,0,7,6,81,51,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,,445,735,12, Por MAC,1,D,,,9/6/2021 10:52,,,,-
190052B0100,190052B01002,19,NUEVO LEON,5,Anahuac,21,DISTRITO 21,52,1,B,0,2,2,,,,,34,175,1,2,0,24,29,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,,278,428,12, Por MAC,1,D,,,9/6/2021 10:53,,,,-
190055B0100,190055B01002,19,NUEVO LEON,5,Anahuac,21,DISTRITO 21,55,1,B,0,2,2,,,,,19,118,0,2,2,20,13,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,180,257,12, Por MAC,1,D,,,9/6/2021 10:55,,,,-
190061B0100,190061B01002,19,NUEVO LEON,5,Anahuac,21,DISTRITO 21,61,1,B,0,2,2,,,,,27,186,2,10,2,46,26,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,6,,318,485,12, Por MAC,1,D,,,9/6/2021 10:56,,,,-
190063B0100,190063B01002,19,NUEVO LEON,6,Apodaca,5,DISTRITO 5,63,1,B,0,2,2,,,,,35,39,1,4,0,66,29,1,0,1,2,1,1,0,0,0,1,0,0,0,1,0,0,0,5,,187,669,12, Por MAC,1,D,,,9/6/2021 19:22,,,,-
190063C0100,190063C01002,19,NUEVO LEON,6,Apodaca,5,DISTRITO 5,63,1,C,0,2,2,0,,,,23,56,0,4,2,83,31,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,11,,216,669,12, Por Consejo CEE,1,D,,,12/6/2021 2:46,,,,-
190063C0200,190063C02002,19,NUEVO LEON,6,Apodaca,5,DISTRITO 5,63,2,C,0,2,2,,,,,39,40,1,3,4,74,26,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,197,669,12, Por MAC,1,D,,,9/6/2021 19:24,,,,-
190063C0300,190063C03002,19,NUEVO LEON,6,Apodaca,5,DISTRITO 5,63,3,C,0,2,2,,,,,31,45,0,1,1,69,29,1,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,5,,189,668,12, Por MAC,1,D,,,9/6/2021 19:25,,,,-
190063C0400,190063C04002,19,NUEVO LEON,6,Apodaca,5,DISTRITO 5,63,4,C,0,2,2,,,,,28,47,1,0,3,78,28,0,1,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,5,,198,668,12, Por MAC,1,D,,,9/6/2021 19:27,,,,-
190063S0100,190063S01002,19,NUEVO LEON,6,Apodaca,5,DISTRITO 5,63,1,S,0,2,2,,,,,55,81,0,2,1,152,34,1,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,2,,335,0,12, Por MAC,1,D,,,9/6/2021 19:29,,,,-
190066B0100,190066B01002,19,NUEVO LEON,6,Apodaca,5,DISTRITO 5,66,1,B,0,1,2,,,,,40,67,2,4,3,87,55,0,1,0,3,0,0,0,0,0,0,2,0,0,0,0,0,1,5,,270,636,12, Por MAC,1,D,,,9/6/2021 19:29,,,,-
190066C0100,190066C01002,19,NUEVO LEON,6,Apodaca,5,DISTRITO 5,66,1,C,0,1,2,,,,,40,70,3,4,6,80,31,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,,241,635,12, Por MAC,1,D,,,9/6/2021 19:30,,,,-
190066C0200,190066C02002,19,NUEVO LEON,6,Apodaca,5,DISTRITO 5,66,2,C,0,1,2,,,,,31,68,0,2,3,105,39,0,3,3,3,3,0,1,1,1,0,0,0,0,1,1,0,0,9,,274,635,12, Por MAC,1,D,,,9/6/2021 19:32,,,,-
190066C0300,190066C03002,19,NUEVO LEON,6,Apodaca,5,DISTRITO 5,66,3,C,0,1,2,,,,,40,74,4,2,3,83,47,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,,266,635,12, Por MAC,1,D,,,9/6/2021 19:33,,,,-
190066C0400,190066C04002,19,NUEVO LEON,6,Apodaca,5,DISTRITO 5,66,4,C,0,1,2,,,,,29,96,5,4,3,45,51,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,243,635,12, Por MAC,1,D,,,9/6/2021 19:34,,,,-
190066C0500,190066C05002,19,NUEVO LEON,6,Apodaca,5,DISTRITO 5,66,5,C,0,1,2,,,,,41,85,1,3,2,93,27,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,,263,635,12, Por MAC,1,D,,,9/6/2021 19:36,,,,-
1.90E+105,190066E01002,19,NUEVO LEON,6,Apodaca,5,DISTRITO 5,66,1,E,0,1,2,,,,,92,86,2,0,5,186,31,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,408,735,12, Por MAC,1,D,,,9/6/2021 19:37,,,,-
1.90E+106,190066E01012,19,NUEVO LEON,6,Apodaca,5,DISTRITO 5,66,1,E,1,1,2,,,,,84,77,1,4,4,138,33,3,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,,355,735,12, Por MAC,1,D,,,9/6/2021 19:39,,,,-
1.90E+107,190066E01022,19,NUEVO LEON,6,Apodaca,5,DISTRITO 5,66,1,E,2,1,2,,,,,79,73,1,0,3,188,30,3,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,,385,735,12, Por MAC,1,D,,,9/6/2021 19:40,,,,-
1.90E+108,190066E01032,19,NUEVO LEON,6,Apodaca,5,DISTRITO 5,66,1,E,3,1,2,,,,,81,91,1,0,3,166,35,0,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,3,,387,735,12, Por MAC,1,D,,,9/6/2021 19:43,,,,-
190068B0100,190068B01002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,68,1,B,0,1,2,,,,,40,84,1,3,1,144,48,3,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,8,,338,688,12, Por MAC,1,D,,,9/6/2021 16:34,,,,-
190068C0100,190068C01002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,68,1,C,0,1,2,0,,,,63,67,0,2,1,125,39,1,1,0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,7,,314,688,12, Por Recuento,1,D,,,12/6/2021 10:18,,,,-
190068C0200,190068C02002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,68,2,C,0,1,2,0,,,,61,62,1,2,6,132,42,2,3,1,3,0,0,1,0,0,0,0,1,1,1,0,0,0,3,,322,688,12, Por Consejo CEE,1,D,,,12/6/2021 5:23,,,,-
190068C0300,190068C03002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,68,3,C,0,1,2,,,,,64,78,2,2,1,159,46,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,,358,687,12, Por MAC,1,D,,,9/6/2021 16:37,,,,-
190068C0400,190068C04002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,68,4,C,0,1,2,0,,,,65,74,1,4,1,120,42,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,6,,320,687,12, Por Consejo CEE,1,D,,,12/6/2021 5:24,,,,-
190068C0500,190068C05002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,68,5,C,0,1,2,,,,,78,80,0,1,3,121,30,2,1,0,3,0,1,1,1,0,0,0,0,0,0,0,0,1,3,,326,687,12, Por MAC,1,D,,,9/6/2021 16:38,,,,-
190068C0600,190068C06002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,68,6,C,0,1,2,0,,,,65,76,2,1,1,140,40,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,335,687,12, Por Recuento,1,D,,,12/6/2021 10:19,,,,-
190068C0700,190068C07002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,68,7,C,0,1,2,0,,,,57,72,0,3,2,118,39,1,2,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,4,,305,687,12, Por Recuento,1,D,,,12/6/2021 10:58,,,,-
190068C0800,190068C08002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,68,8,C,0,1,2,0,,,,49,63,2,4,3,128,33,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,3,,291,687,12, Por Recuento,1,D,,,12/6/2021 10:20,,,,-
190068C0900,190068C09002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,68,9,C,0,1,2,,,,,67,84,2,3,3,124,33,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,5,,331,687,12, Por MAC,1,D,,,9/6/2021 16:47,,,,-
190069B0100,190069B01002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,69,1,B,0,1,2,0,,,,52,89,0,4,3,131,39,2,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,3,,329,743,12, Por Recuento,1,D,,,12/6/2021 10:10,,,,-
190069C0100,190069C01002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,69,1,C,0,1,2,0,,,,59,86,0,4,4,135,34,2,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,3,,334,743,12, Por Recuento,1,D,,,12/6/2021 10:46,,,,-
190069C0200,190069C02002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,69,2,C,0,1,2,,,,,65,80,1,0,6,130,46,1,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,4,,338,742,12, Por MAC,1,D,,,9/6/2021 16:53,,,,-
190069C0300,190069C03002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,69,3,C,0,1,2,,,,,63,82,1,2,3,120,46,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,329,742,12, Por MAC,1,D,,,9/6/2021 16:54,,,,-
190069C0400,190069C04002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,69,4,C,0,1,2,0,,,,57,92,2,1,3,131,48,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,4,,346,742,12, Por Consejo CEE,1,D,,,12/6/2021 5:25,,,,-
190069C0500,190069C05002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,69,5,C,0,1,2,,,,,50,107,1,2,1,123,40,1,1,0,2,1,6,0,0,0,0,0,0,0,1,0,0,0,1,,337,742,12, Por MAC,1,D,,,9/6/2021 16:57,,,,-
190070B0100,190070B01002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,70,1,B,0,1,2,0,,,,62,96,1,1,6,155,30,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,,367,744,12, Por Recuento,1,D,,,12/6/2021 13:03,,,,-
190070C0100,190070C01002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,70,1,C,0,1,2,,,,,75,79,3,2,3,160,35,0,0,0,5,1,0,0,1,0,1,0,0,0,2,0,0,0,7,,374,744,12, Por MAC,1,D,,,9/6/2021 17:01,,,,-
190070C0200,190070C02002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,70,2,C,0,1,2,,,,,72,84,2,0,5,174,27,1,1,0,2,0,1,0,0,0,1,0,2,0,0,0,0,0,4,,376,744,12, Por MAC,1,D,,,9/6/2021 17:02,,,,-
190070C0300,190070C03002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,70,3,C,0,1,2,,,,,88,78,1,3,1,190,27,0,1,0,5,4,0,0,1,0,0,0,0,0,0,0,0,0,4,,403,743,12, Por MAC,1,D,,,9/6/2021 17:04,,,,-
190070C0400,190070C04002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,70,4,C,0,1,2,,,,,71,79,2,0,4,142,31,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,339,743,12, Por MAC,1,D,,,9/6/2021 17:06,,,,-
190070C0500,190070C05002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,70,5,C,0,1,2,,,,,69,75,2,2,2,164,32,1,0,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,5,,361,743,12, Por MAC,1,D,,,9/6/2021 17:07,,,,-
190070C0600,190070C06002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,70,6,C,0,1,2,,,,,66,81,0,2,4,141,43,3,0,2,2,2,0,0,0,1,0,0,0,0,0,0,1,0,3,,351,743,12, Por MAC,1,D,,,9/6/2021 17:09,,,,-
190070C0700,190070C07002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,70,7,C,0,1,2,,,,,79,71,1,4,4,150,36,0,0,1,2,1,0,0,0,0,0,0,0,0,2,0,0,0,2,,353,743,12, Por MAC,1,D,,,9/6/2021 17:10,,,,-
190070C0800,190070C08002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,70,8,C,0,1,2,,,,,73,83,1,4,3,161,38,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,373,743,12, Por MAC,1,D,,,9/6/2021 17:12,,,,-
190070C0900,190070C09002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,70,9,C,0,1,2,0,,,,73,89,1,2,7,164,37,1,1,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,4,,386,743,12, Por Recuento,1,D,,,12/6/2021 10:21,,,,-
190071B0100,190071B01002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,71,1,B,0,1,2,,,,,58,80,0,3,2,122,30,1,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,3,,304,566,12, Por MAC,1,D,,,9/6/2021 17:14,,,,-
190071C0100,190071C01002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,71,1,C,0,1,2,,,,,65,88,1,4,2,99,36,3,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,,311,566,12, Por MAC,1,D,,,9/6/2021 17:15,,,,-
190072B0100,190072B01002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,72,1,B,0,1,2,,,,,49,67,2,3,3,57,22,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,,214,441,12, Por MAC,1,D,,,9/6/2021 17:17,,,,-
190072C0100,190072C01002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,72,1,C,0,1,2,,,,,37,53,0,1,4,66,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,187,440,12, Por MAC,1,D,,,9/6/2021 17:18,,,,-
190073B0100,190073B01002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,73,1,B,0,1,2,,,,,71,105,2,0,0,141,38,1,0,1,4,0,3,0,0,0,0,0,0,0,0,0,0,1,3,,370,692,12, Por MAC,1,D,,,9/6/2021 17:19,,,,-
190073C0100,190073C01002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,73,1,C,0,1,2,0,,,,71,76,1,1,4,126,34,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,,322,692,12, Por Recuento,1,D,,,12/6/2021 10:53,,,,-
190073C0200,190073C02002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,73,2,C,0,1,2,0,,,,76,73,2,0,1,146,50,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,,358,692,12, Por Recuento,1,D,,,12/6/2021 10:50,,,,-
190073C0300,190073C03002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,73,3,C,0,1,2,0,,,,19,73,0,3,1,150,39,2,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,4,,296,691,12, Por Recuento,1,D,,,12/6/2021 10:11,,,,-
190074B0100,190074B01002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,74,1,B,0,1,2,0,,,,33,80,1,1,0,113,23,1,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,5,,262,674,12, Por Consejo CEE,1,D,,,12/6/2021 5:26,,,,-
190074C0100,190074C01002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,74,1,C,0,1,2,,,,,32,91,0,3,2,105,40,1,2,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,8,,290,673,12, Por MAC,1,D,,,9/6/2021 17:25,,,,-
190075B0100,190075B01002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,75,1,B,0,1,2,,,,,22,81,0,0,0,68,22,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,,204,528,12, Por MAC,1,D,,,9/6/2021 17:27,,,,-
190075C0100,190075C01002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,75,1,C,0,1,2,,,,,31,92,0,0,2,88,23,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,239,527,12, Por MAC,1,D,,,9/6/2021 17:28,,,,-
190076B0100,190076B01002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,76,1,B,0,1,2,,,,,45,100,0,6,2,83,31,1,0,0,3,2,2,1,1,0,0,0,1,0,0,0,0,0,6,,284,677,12, Por MAC,1,D,,,9/6/2021 17:31,,,,-
190076C0100,190076C01002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,76,1,C,0,1,2,0,,,,42,92,1,2,2,91,29,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9,,274,676,12, Por Recuento,1,D,,,12/6/2021 10:14,,,,-
190078B0100,190078B01002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,78,1,B,0,1,2,,,,,40,57,1,7,0,82,28,1,0,2,2,0,0,0,0,2,0,0,1,0,0,0,1,0,8,,232,540,12, Por MAC,1,D,,,9/6/2021 17:36,,,,-
190078C0100,190078C01002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,78,1,C,0,1,2,0,,,,19,81,2,2,3,84,27,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,9,,232,539,12, Por Recuento,1,D,,,12/6/2021 10:54,,,,-
190078C0200,190078C02002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,78,2,C,0,1,2,,,,,27,71,3,6,1,62,25,0,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,5,,206,539,12, Por MAC,1,D,,,9/6/2021 17:40,,,,-
190079B0100,190079B01002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,79,1,B,0,1,2,0,,,,50,96,1,5,3,99,31,0,0,1,5,0,1,2,0,0,0,0,0,0,0,0,0,0,10,,304,680,12, Por Recuento,1,D,,,12/6/2021 10:54,,,,-
190079C0100,190079C01002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,79,1,C,0,1,2,0,,,,36,69,2,5,1,94,30,2,2,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,10,,255,680,12, Por Recuento,1,D,,,12/6/2021 15:08,,,,-
190079C0200,190079C02002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,79,2,C,0,1,2,,,,,56,72,2,2,5,87,40,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,275,679,12, Por MAC,1,D,,,9/6/2021 17:42,,,,-
190080B0100,190080B01002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,80,1,B,0,1,2,0,,,,23,81,4,0,0,102,25,2,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,6,,249,578,12, Por Recuento,1,D,,,12/6/2021 10:59,,,,-
190080C0100,190080C01002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,80,1,C,0,1,2,,,,,35,83,3,4,4,73,37,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,251,577,12, Por MAC,1,D,,,9/6/2021 17:49,,,,-
190081B0100,190081B01002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,81,1,B,0,1,2,,,,,90,76,5,5,0,157,33,4,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,5,,379,656,12, Por MAC,1,D,,,9/6/2021 17:50,,,,-
190081C0100,190081C01002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,81,1,C,0,1,2,,,,,105,85,1,1,1,165,35,1,2,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,8,,411,655,12, Por MAC,1,D,,,9/6/2021 17:51,,,,-
190081C0200,190081C02002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,81,2,C,0,1,2,,,,,85,93,0,1,4,149,36,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,,375,655,12, Por MAC,1,D,,,9/6/2021 17:52,,,,-
190081C0300,190081C03002,19,NUEVO LEON,6,Apodaca,16,DISTRITO 16,81,3,C,0,1,2,0,,,,90,81,0,0,0,170,42,3,2,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,3,,400,655,12, Por Consejo CEE,1,D,,,12/6/2021 5:30,,,,-
